Consumer_Address_Key,Consumer_Address_Country_Code_Key,Consumer_Address_Last_Update_Source_System_Key,Consumer_Address_Last_Postal_Opt_In_Opt_Out_Update_Source_System_Key,Consumer_Key,Consumer_Address_Type_Code_Key,Consumer_Address_Record_Valid_From_Date,Consumer_Address_Record_Valid_To_Date,HUI,Consumer_Address_Current_Record_Indicator,Consumer_Address_Postal_Opt_In_Opt_Out_Indicator,Consumer_Address_Postal_Opt_In_Opt_Out_Update_Date,Consumer_Address_Source_Last_Update_Date,Consumer_Line1_Address,Consumer_Line2_Address,Consumer_Line3_Address,Consumer_Address_City_Name,Consumer_Address_Zip_Code,Consumer_Address_Melissa_Identifier,Consumer_Address_Melissa_Delivery_Type_Code,Consumer_Address_Melissa_Result_Code,Consumer_Address_Melissa_Quality_Score_Code,Consumer_Address_Record_Created_Timestamp,Consumer_Address_Record_Modified_Timestamp
1,2,997,178,7531983,262,2023-08-08,2023-10-15,USCGC JonesFPO AP 63514,1,1,2021-04-26,2022-12-14,null,null,null,Millershire,31011,null,null,null,Valid,2022-01-24 07:40:46,2022-03-01 20:14:17
1,1,485,511,7570349,508,2023-03-25,2023-12-02,"63526 Austin Points Apt. 041South Todd, AL 26874",0,0,2021-02-12,2022-06-19,null,null,null,South Steven,11042,null,null,null,Valid,2022-12-27 11:08:38,2023-08-15 02:16:47
1,3,993,565,7587536,304,2021-08-02,2021-11-07,"2259 Young WayCharlesmouth, WY 00568",0,0,2022-08-02,2023-07-18,null,null,null,Brightbury,73651,null,null,null,Valid,2023-01-04 03:31:33,2023-02-20 12:22:23
1,2,871,752,7589737,305,2023-06-02,2023-06-11,"0009 Hawkins Crossing Suite 892Donnaland, NM 21651",0,1,2023-01-01,2023-10-16,null,null,null,South Margaretstad,34486,null,null,null,Valid,2021-04-27 14:59:49,2023-10-27 13:22:09
1,1,307,401,7602033,295,2022-01-22,2022-11-12,"22397 Olson Islands Apt. 971Devinmouth, OK 03075",1,0,2021-03-25,2021-01-28,null,null,null,East Sylviamouth,62293,null,null,null,Valid,2023-06-27 14:36:37,2023-10-20 21:49:42
1,1,552,319,7607186,38,2022-01-13,2022-05-09,"90117 Kennedy NeckLake Jonathanmouth, IN 47484",1,0,2022-06-05,2021-08-16,null,null,null,Mcdonaldstad,45910,null,null,null,Valid,2023-12-03 07:27:12,2024-01-21 18:55:32
1,3,727,373,7608361,181,2023-12-12,2023-12-14,"82298 Brian CovesCooperton, MO 23587",0,0,2022-10-19,2021-03-18,null,null,null,Mullinsburgh,95212,null,null,null,Valid,2021-12-21 13:12:48,2024-01-19 21:07:17
1,1,75,62,7609312,473,2022-06-20,2024-01-20,"639 Butler RoadsSouth Lindsey, MT 51843",0,0,2022-01-10,2022-02-02,null,null,null,Jackshire,94056,null,null,null,Valid,2021-11-08 06:11:34,2022-12-27 16:32:29
1,3,818,53,7617275,600,2023-03-20,2023-06-07,"27888 King Corners Apt. 108Ericaberg, GA 36840",1,1,2023-06-24,2021-07-21,null,null,null,West Roseshire,63899,null,null,null,Valid,2023-07-26 07:15:16,2023-09-10 08:40:30
1,2,972,190,7618437,542,2022-08-02,2023-04-07,"6384 Tiffany SkywayClementsside, IA 25702",0,0,2022-09-19,2023-10-19,null,null,null,East Timothy,63729,null,null,null,Valid,2021-02-12 06:58:42,2023-10-07 18:33:41
1,1,334,500,7623393,243,2022-06-13,2023-09-04,"27490 Kim Plains Apt. 880Lake Amberland, RI 85535",0,1,2023-09-29,2023-04-21,null,null,null,Stevensonburgh,71400,null,null,null,Valid,2022-06-21 11:45:17,2022-07-11 07:53:45
1,2,649,437,7632620,493,2022-11-03,2023-04-02,USNV PorterFPO AE 25893,1,1,2023-08-28,2023-05-26,null,null,null,South Michaelhaven,61940,null,null,null,Valid,2023-06-24 16:42:02,2023-12-24 08:37:49
1,2,704,820,7635825,395,2023-06-04,2023-06-17,"9231 Herrera View Suite 176Brownfurt, AL 66435",1,0,2021-08-27,2022-12-23,null,null,null,South Jacquelinestad,51660,null,null,null,Valid,2023-09-30 17:13:19,2023-11-20 13:05:31
1,2,944,750,7635941,242,2021-10-22,2022-11-24,"65036 Lam Cliff Suite 373North Barryfurt, ND 74751",1,0,2021-05-14,2022-07-30,null,null,null,West Benjaminfurt,58393,null,null,null,Valid,2021-04-27 06:54:44,2023-08-01 20:24:09
1,2,856,383,7661709,359,2023-10-12,2023-11-27,"129 Mathews Tunnel Apt. 889Mollymouth, MA 42662",0,1,2023-06-26,2023-08-01,null,null,null,East Megan,45786,null,null,null,Valid,2022-03-05 16:03:48,2022-09-26 12:53:41
1,2,440,572,7692818,729,2022-11-28,2024-01-23,"32011 Brian Springs Apt. 603East Richardfurt, NY 23412",1,1,2022-08-30,2021-08-03,null,null,null,Watkinsfurt,50969,null,null,null,Valid,2021-02-18 18:24:24,2021-04-10 05:41:08
1,1,917,179,7696391,974,2022-07-30,2022-10-13,"38977 Hodges Squares Suite 814Fostermouth, KS 35182",1,0,2023-11-14,2023-12-10,null,null,null,Grahamborough,07214,null,null,null,Valid,2022-03-09 01:48:55,2023-02-16 20:47:36
1,2,654,182,7703124,860,2022-01-09,2022-08-15,"349 Anderson Views Apt. 215East Joshuaborough, UT 63979",0,1,2023-11-18,2021-07-02,null,null,null,Jamesview,66705,null,null,null,Valid,2023-08-30 14:56:59,2023-11-19 16:15:35
1,3,562,561,7708620,738,2023-12-23,2023-12-25,"2369 Scott GrovesHerreraview, CO 45492",1,1,2023-12-11,2022-06-26,null,null,null,Danaside,35765,null,null,null,Valid,2023-04-13 18:33:16,2024-01-12 00:25:02
1,2,282,616,7713025,978,2022-05-07,2023-12-19,"35409 Janice BranchWest Jeffreyborough, PA 41893",1,0,2022-11-25,2022-02-07,null,null,null,Petersonport,84647,null,null,null,Suspicious,2021-08-25 21:20:34,2022-02-20 16:17:34
1,2,232,785,7721515,137,2022-12-11,2023-04-29,"3783 Sharon Run Apt. 526New Samanthaview, LA 47876",0,0,2021-06-18,2022-12-17,null,null,null,Grahamside,79353,null,null,null,Invalid,2021-02-05 11:28:50,2023-06-10 07:56:04
1,3,273,778,7722243,666,2022-04-15,2022-05-20,"5788 Jennifer BrookFlowersmouth, MS 04296",0,1,2021-09-11,2023-10-03,null,null,null,Candacechester,60918,null,null,null,Valid,2023-08-10 12:37:18,2023-12-17 21:12:43
1,2,71,277,7727924,316,2021-08-08,2021-08-23,"039 Scott Mews Suite 380Port Natasha, FL 18979",1,0,2023-06-24,2023-05-30,null,null,null,New Trevor,36585,null,null,null,Valid,2023-09-11 10:39:24,2023-11-04 15:22:20
1,3,464,310,7731736,543,2022-06-13,2023-06-16,"430 Smith Ports Apt. 805Hernandezfort, VI 48080",1,1,2021-10-06,2022-04-11,null,null,null,West Christopher,87707,null,null,null,Suspicious,2023-04-21 14:22:58,2024-01-16 23:56:45
1,2,222,85,7754823,205,2023-01-14,2023-01-15,"745 Nicole PlacePort Michelleside, IA 02164",0,0,2023-07-16,2023-09-19,null,null,null,Michelleville,27899,null,null,null,Suspicious,2021-02-20 07:22:40,2021-08-06 15:24:54
1,3,847,479,7761464,747,2023-11-10,2024-01-04,"41225 Holt CliffPort Kyleview, NE 38632",0,0,2022-09-06,2022-11-01,null,null,null,South Matthew,57048,null,null,null,Valid,2023-12-23 13:44:44,2023-12-31 12:54:29
1,1,502,51,7771498,561,2023-08-13,2023-10-28,"2606 Gardner KeyDanielport, IL 89620",0,0,2023-08-02,2021-09-09,null,null,null,Foleyfort,87102,null,null,null,Valid,2021-08-31 12:40:30,2021-10-01 01:08:22
1,2,185,972,7773863,781,2023-02-10,2023-03-04,"89418 William Via Suite 264Leebury, ID 43747",1,0,2022-02-01,2021-01-26,null,null,null,Jamesfurt,29181,null,null,null,Suspicious,2022-09-24 03:30:27,2023-04-26 14:51:51
1,2,198,441,7788313,998,2022-07-02,2023-05-30,"37785 Lisa Pass Suite 007Scottbury, NM 90127",0,1,2022-09-02,2022-02-10,null,null,null,Kathleenport,44430,null,null,null,Valid,2021-01-26 12:38:13,2021-06-07 08:58:53
1,3,584,493,7795391,211,2023-04-11,2023-11-14,"40550 Chavez Burg Apt. 932Brownview, AK 81031",1,0,2023-10-20,2023-08-30,null,null,null,Galvanchester,93163,null,null,null,Valid,2023-05-24 21:21:43,2024-01-25 10:33:01
1,2,166,89,7799131,489,2023-01-08,2023-02-22,"219 Olivia Springs Apt. 060Jeffreyside, MA 20024",0,1,2021-09-26,2021-03-05,null,null,null,South Robert,56569,null,null,null,Invalid,2021-06-01 20:43:23,2021-11-07 19:15:20
1,2,394,164,7802799,69,2021-08-26,2024-01-15,"097 Chandler LoafNorth Jose, KS 41708",0,1,2023-06-30,2022-01-11,null,null,null,Garymouth,49373,null,null,null,Valid,2021-07-23 23:08:53,2022-06-24 11:56:40
1,3,60,501,7815707,999,2022-11-01,2023-03-28,"20784 Goodman Spurs Apt. 381Shaunmouth, NH 31894",1,1,2023-11-22,2021-06-16,null,null,null,New Richard,10445,null,null,null,Suspicious,2022-06-22 03:35:47,2023-09-17 16:57:34
1,3,908,176,7852767,550,2023-05-25,2024-01-06,"686 Ariana LakesLopezberg, NJ 10108",1,0,2022-06-29,2023-10-05,null,null,null,New Kevinbury,77880,null,null,null,Valid,2022-05-11 02:00:57,2023-08-26 19:44:33
1,3,308,928,7859744,725,2021-04-02,2023-10-29,Unit 5937 Box 2009DPO AP 48489,1,1,2023-01-02,2023-02-13,null,null,null,South Cheryl,18768,null,null,null,Valid,2021-03-07 08:18:27,2022-08-31 11:04:22
1,2,202,172,7876969,119,2022-11-16,2023-09-24,Unit 9693 Box 4367DPO AA 98308,0,0,2022-07-04,2022-06-11,null,null,null,Ashleyhaven,20025,null,null,null,Invalid,2023-12-18 22:40:42,2024-01-16 03:26:17
1,3,433,868,7889804,805,2022-12-09,2022-12-22,"307 Michael ShoresPort Danny, OR 22169",0,1,2021-04-25,2021-07-15,null,null,null,Bowmanview,69480,null,null,null,Invalid,2023-06-28 13:11:53,2023-11-01 14:33:49
1,2,824,336,7896398,572,2021-07-07,2021-08-09,"3618 Ramirez EstateSouth Vanessaview, OR 11714",0,1,2023-01-13,2022-07-19,null,null,null,North Jenniferfort,29030,null,null,null,Valid,2022-03-15 18:42:14,2022-06-01 20:25:42
1,1,571,962,7905784,894,2021-05-18,2022-03-15,"11439 Christensen Lakes Apt. 945Brianbury, MP 29012",0,1,2022-01-13,2021-12-18,null,null,null,New Benjaminview,74550,null,null,null,Valid,2023-07-11 01:47:53,2023-12-08 08:09:22
1,2,813,96,7934696,972,2024-01-20,2024-01-20,"17583 John LockEast Rogerton, FM 48770",0,0,2023-09-08,2024-01-11,null,null,null,New Derek,21716,null,null,null,Suspicious,2023-07-13 22:55:04,2023-09-12 18:40:11
1,1,234,97,7935744,979,2021-01-24,2023-05-22,"253 Smith Hills Apt. 837Tyroneburgh, KS 21263",0,0,2023-08-14,2023-09-22,null,null,null,Strongfurt,81300,null,null,null,Valid,2021-05-26 03:18:49,2023-07-12 18:26:47
1,3,546,183,7941116,834,2023-09-02,2023-10-25,"31634 Nicole Harbors Apt. 763Mooretown, DC 79973",1,1,2023-06-25,2022-05-27,null,null,null,Josephfurt,25740,null,null,null,Valid,2021-11-18 03:27:06,2022-03-25 11:42:14
1,1,136,686,7952730,800,2021-07-13,2022-11-29,"10813 Leah Meadows Apt. 793Wilsonchester, MP 40498",1,0,2023-12-06,2021-09-24,null,null,null,South Coreyside,52867,null,null,null,Valid,2023-01-08 21:21:47,2023-07-16 03:52:00
1,3,400,430,7965206,604,2022-09-21,2023-01-19,"806 Summer SummitAshleyville, CA 96672",1,1,2021-11-29,2022-09-18,null,null,null,Jessicamouth,23866,null,null,null,Valid,2022-07-30 09:56:56,2023-01-06 14:43:26
1,1,476,184,7967010,306,2022-05-07,2023-04-27,"7152 Martin InletNorth Frankfurt, AZ 50732",1,0,2023-04-01,2022-05-27,null,null,null,Jamestown,82501,null,null,null,Invalid,2023-01-02 05:58:43,2024-01-18 01:42:25
1,1,424,384,7983223,376,2022-11-09,2022-12-29,"339 Cameron Rue Apt. 563Brianmouth, AK 30640",1,1,2021-12-04,2021-05-13,null,null,null,Barberstad,21222,null,null,null,Valid,2021-05-05 03:15:22,2022-07-15 21:59:09
1,3,230,997,7996138,196,2023-06-09,2023-08-27,"77764 Julia ExpresswayAllenland, VT 48506",0,0,2022-05-25,2023-09-28,null,null,null,Bensonfurt,41268,null,null,null,Valid,2022-11-18 19:01:22,2022-12-06 14:48:46
1,2,330,27,8025618,944,2022-06-22,2022-08-09,"33244 Jose Locks Suite 319New Angela, NE 63739",0,1,2022-12-21,2022-12-15,null,null,null,Rodriguezberg,45103,null,null,null,Valid,2022-11-01 02:49:02,2023-09-24 05:02:04
1,3,849,396,8043236,521,2023-04-15,2023-10-10,"194 Amanda ThroughwayBrianton, MS 79390",1,0,2023-07-11,2022-08-05,null,null,null,Jenniferfurt,26916,null,null,null,Valid,2021-05-07 19:38:56,2023-07-15 09:22:37
1,1,228,895,8046707,69,2021-08-07,2022-11-07,USCGC AdamsFPO AE 16506,1,0,2022-05-08,2022-04-28,null,null,null,Martinezfort,86390,null,null,null,Valid,2023-05-29 16:55:07,2023-12-20 11:20:30
1,2,440,18,8059289,715,2021-06-23,2022-10-26,"99941 Carol LakesSouth Brittany, MA 04603",0,0,2022-08-07,2021-02-28,null,null,null,Christinemouth,33288,null,null,null,Valid,2022-07-15 16:37:20,2023-12-18 05:28:27
1,3,183,298,8078240,579,2022-11-29,2023-06-16,"3009 Brooks Shoals Apt. 387Meaganhaven, SD 42923",0,1,2023-11-26,2022-12-07,null,null,null,West Rebeccamouth,98046,null,null,null,Invalid,2022-03-28 23:16:29,2023-10-26 17:39:08
1,3,804,9,8082782,811,2022-07-02,2023-06-12,"890 Parsons StationNew Tabithaview, RI 27897",0,0,2021-12-06,2024-01-21,null,null,null,Kleinmouth,44984,null,null,null,Suspicious,2022-02-13 20:34:24,2022-09-13 04:52:18
1,1,511,37,8084171,187,2021-11-09,2022-10-19,"37821 Moore Branch Apt. 940Marshview, OK 78646",1,1,2023-04-29,2021-07-31,null,null,null,New Saramouth,68978,null,null,null,Valid,2023-04-03 04:31:31,2023-12-13 20:02:38
1,3,271,963,8095754,895,2021-08-27,2023-12-19,"7534 Timothy SpringsNorth Lisaton, MN 62738",0,0,2022-05-28,2021-10-18,null,null,null,Cortezfort,22999,null,null,null,Valid,2021-11-23 13:02:20,2022-10-20 21:39:14
1,2,350,81,8107694,85,2021-08-21,2023-01-25,"576 Blackwell ViewsSmithton, NE 40567",0,1,2023-04-17,2021-02-28,null,null,null,Reynoldsstad,20662,null,null,null,Invalid,2023-12-29 07:46:16,2024-01-07 00:28:27
1,3,700,328,8111003,391,2021-06-04,2023-11-09,"5890 Harrison KeysNorth Joshua, KY 41869",1,0,2022-10-25,2022-05-01,null,null,null,South Robinberg,30271,null,null,null,Valid,2022-03-07 20:42:43,2022-11-16 14:35:35
1,1,182,713,8121666,25,2022-12-26,2023-04-05,"089 Andrew Spurs Suite 343Williamside, MI 60942",0,0,2023-11-22,2021-11-25,null,null,null,East Mary,09899,null,null,null,Valid,2023-08-09 21:52:37,2023-12-08 16:56:46
1,2,573,625,8133077,325,2021-07-04,2022-01-09,"08551 Keith HeightsSouth Michaelberg, SC 85096",1,0,2023-05-18,2023-10-01,null,null,null,North Whitney,89357,null,null,null,Valid,2022-08-19 21:36:10,2023-03-05 17:28:46
1,3,461,565,8143447,260,2021-09-14,2022-10-02,"46012 Christopher Ville Suite 846West Emma, NY 71087",1,0,2021-09-16,2021-10-02,null,null,null,South Dustin,84952,null,null,null,Valid,2022-04-12 07:47:59,2023-09-11 22:44:16
1,2,489,73,8153810,714,2021-09-11,2021-10-06,"5789 Gallagher MountainsLeblancshire, HI 09930",1,0,2021-05-03,2023-11-28,null,null,null,New Caitlinview,77114,null,null,null,Valid,2022-02-07 05:53:57,2023-04-23 05:27:00
1,1,145,623,8157176,262,2021-12-17,2023-02-15,"630 Shaffer Walk Apt. 752Nashmouth, OH 89419",1,1,2023-08-29,2021-09-22,null,null,null,Villanuevaburgh,88125,null,null,null,Valid,2023-11-13 15:39:51,2023-11-15 08:10:03
1,2,81,174,8169530,383,2023-02-16,2023-06-01,USNS SandersFPO AP 65379,0,1,2022-12-17,2023-06-08,null,null,null,Mendezhaven,51878,null,null,null,Valid,2022-11-19 08:07:45,2024-01-05 07:40:11
1,3,348,198,8170543,205,2023-12-24,2024-01-05,"6512 Smith GreensJacquelineton, SC 76769",0,0,2022-08-13,2023-08-16,null,null,null,Davidmouth,44092,null,null,null,Valid,2022-03-23 23:50:43,2023-08-29 17:57:10
1,2,345,793,8175392,791,2023-02-27,2023-08-08,USNV MontgomeryFPO AA 39375,1,0,2021-01-24,2022-11-03,null,null,null,Gibsonburgh,60333,null,null,null,Suspicious,2023-02-27 04:19:43,2023-09-22 18:04:14
1,3,44,866,8184001,288,2023-12-14,2024-01-20,"409 Andrew MountainsWilliamsfurt, GA 62539",1,0,2023-08-16,2023-04-15,null,null,null,North Sarahberg,23585,null,null,null,Valid,2022-04-22 14:55:01,2023-12-13 14:08:15
1,2,627,397,8185724,973,2022-06-02,2024-01-01,"3302 Heath ValleysNorth Matthewberg, KS 41918",0,0,2022-10-29,2023-04-12,null,null,null,Lake Juan,30374,null,null,null,Valid,2021-06-10 06:19:05,2021-10-09 20:40:13
1,1,545,931,8196904,555,2021-02-21,2021-02-25,"10247 Justin RoadsAlexisshire, FL 60513",1,0,2023-05-04,2022-01-07,null,null,null,East Frederick,16742,null,null,null,Valid,2022-01-23 09:28:47,2022-09-17 01:34:08
1,2,26,795,8201028,1,2022-02-27,2023-03-31,"247 Tyler PlainsRuizside, AZ 15381",0,1,2023-06-30,2021-04-22,null,null,null,Port Kimberly,38558,null,null,null,Valid,2021-09-19 01:22:13,2022-10-01 04:41:35
1,1,242,71,8217311,583,2021-08-11,2021-10-05,"95122 Henry Divide Suite 265Yatesville, AK 78074",0,0,2021-11-13,2021-12-29,null,null,null,North Barbaraville,97132,null,null,null,Valid,2023-04-22 12:08:29,2023-11-03 05:16:09
1,2,504,708,8221404,687,2021-05-07,2022-04-21,"428 Young TunnelEast Gregorybury, OH 61058",1,0,2021-08-26,2022-03-24,null,null,null,South Thomas,53093,null,null,null,Valid,2023-07-12 09:01:51,2024-01-12 07:22:07
1,3,502,846,8241067,685,2021-07-18,2021-11-05,"744 Martin Loaf Suite 805West Shawn, NY 11230",0,1,2023-01-01,2023-10-10,null,null,null,Martinezborough,42125,null,null,null,Invalid,2023-07-17 16:06:20,2023-09-10 15:22:21
1,2,535,69,8246213,487,2021-10-04,2021-12-04,"939 Burton CourtsCopelandburgh, GU 51390",0,1,2022-03-26,2022-02-19,null,null,null,East John,53297,null,null,null,Valid,2021-08-05 02:53:58,2023-03-27 16:34:55
1,2,230,166,8252431,638,2023-03-26,2023-10-19,"73196 Lee Island Suite 158Brandonfort, IL 95841",0,0,2021-11-06,2022-06-12,null,null,null,South Eric,02181,null,null,null,Valid,2021-12-03 17:53:01,2023-06-26 23:01:59
1,3,963,762,8267530,194,2022-01-24,2023-06-06,"8236 Julia RidgeJohnsonville, NY 07803",0,1,2022-10-02,2023-09-05,null,null,null,Shirleymouth,11584,null,null,null,Suspicious,2021-03-08 10:27:59,2022-03-08 10:41:25
1,2,585,87,8275064,403,2022-10-10,2023-08-14,"231 Stephens LakeLake Amandahaven, OK 19596",0,1,2023-10-18,2023-03-03,null,null,null,Davidton,95180,null,null,null,Valid,2023-11-21 10:03:34,2024-01-14 18:47:33
1,1,650,86,8282424,582,2021-10-07,2022-05-23,"780 Robert Square Suite 226Port Darrell, MD 60172",1,0,2021-04-20,2023-03-21,null,null,null,West Chelsealand,82720,null,null,null,Valid,2021-09-27 19:33:33,2023-02-18 04:27:39
1,3,293,330,8291484,310,2023-02-24,2023-07-13,"2870 Rachel Corners Suite 538Lake Tamaraside, WI 28106",0,1,2021-08-04,2023-04-13,null,null,null,Webstershire,90600,null,null,null,Valid,2022-02-21 11:38:07,2023-04-14 15:56:45
1,3,190,637,8293540,708,2023-08-23,2023-11-21,"0674 Keith Trafficway Apt. 130New Ashley, OR 34039",0,0,2023-07-08,2022-11-21,null,null,null,South Carlhaven,71728,null,null,null,Valid,2022-03-03 11:41:18,2024-01-19 07:33:18
1,3,232,642,8311310,953,2022-04-12,2022-06-02,"986 Peterson Rue Suite 337Reynoldsburgh, KS 93409",1,0,2021-12-13,2022-09-07,null,null,null,Samanthahaven,14927,null,null,null,Valid,2022-01-08 01:13:39,2023-04-25 06:31:59
1,2,661,719,8317826,353,2021-06-05,2023-07-26,"551 Davis Manor Apt. 787Brendabury, CA 12180",1,1,2023-11-11,2023-08-11,null,null,null,Dustinhaven,90832,null,null,null,Valid,2022-08-28 05:45:43,2022-11-15 09:58:18
1,2,775,903,8334376,485,2023-01-05,2023-08-28,"64091 Taylor Village Apt. 541South Michelle, IA 21251",1,1,2021-06-06,2023-09-01,null,null,null,Lake Jonathanmouth,30790,null,null,null,Valid,2022-12-03 07:14:38,2023-11-04 19:54:42
1,2,926,38,8335784,424,2022-06-06,2022-10-11,Unit 1312 Box 1343DPO AP 45051,1,1,2021-06-09,2023-01-27,null,null,null,Jenniferton,43280,null,null,null,Valid,2022-04-02 07:54:45,2022-05-03 21:06:48
1,1,948,530,8335945,888,2022-04-10,2022-11-21,"63826 Brooks Gateway Suite 832Wayneport, AK 88003",0,0,2023-03-29,2023-12-12,null,null,null,Lake Chelsea,07551,null,null,null,Valid,2023-01-23 09:13:16,2023-05-14 05:59:35
1,2,877,342,8350243,453,2022-05-01,2023-06-22,"21013 Swanson Islands Apt. 453South Heidimouth, MP 56775",0,1,2023-06-14,2022-04-10,null,null,null,Melissachester,26460,null,null,null,Valid,2022-02-13 20:48:32,2023-02-28 08:18:29
1,2,208,582,8353919,771,2021-05-15,2021-11-27,"75984 Laura Prairie Apt. 215Wangfort, NC 66934",0,1,2022-06-16,2022-09-23,null,null,null,Lake Jamesside,73839,null,null,null,Valid,2022-05-14 04:18:25,2022-07-25 08:40:30
1,2,730,144,8363297,540,2021-05-27,2021-06-20,"0905 Jamie Drive Suite 475Frankbury, WI 62156",1,1,2022-03-13,2021-08-14,null,null,null,Danielburgh,19652,null,null,null,Invalid,2023-02-18 10:47:25,2023-09-25 12:33:20
1,2,349,554,8374979,16,2021-08-16,2023-10-24,"38919 Sara TurnpikeDavistown, ID 85136",1,1,2023-10-25,2021-12-30,null,null,null,North Joseview,55045,null,null,null,Valid,2021-03-31 07:04:58,2023-06-23 18:32:31
1,1,654,43,8376599,678,2023-05-05,2023-05-22,"PSC 4595, Box 5707APO AA 18326",1,0,2023-08-19,2022-01-10,null,null,null,Raymondport,96078,null,null,null,Invalid,2022-06-25 02:19:41,2023-02-08 09:13:26
1,2,977,704,8387128,368,2023-01-20,2023-02-18,"74545 Jackson TrafficwayNew Jamesburgh, AL 31425",0,1,2022-06-28,2022-08-11,null,null,null,East Sarah,12723,null,null,null,Valid,2023-04-22 21:25:38,2023-09-08 11:39:51
1,3,562,724,8387703,850,2023-09-04,2023-10-13,"462 Patrick Villages Apt. 690Lonniehaven, CA 41612",1,0,2021-07-28,2021-05-01,null,null,null,South Kevinbury,42657,null,null,null,Valid,2022-04-28 17:37:34,2023-10-03 17:37:59
1,3,662,938,8394026,372,2021-10-25,2023-05-08,"53889 Patricia Inlet Suite 352Lake Michellemouth, LA 92331",1,1,2022-09-21,2023-05-10,null,null,null,Myersberg,27499,null,null,null,Valid,2023-08-09 15:53:20,2023-12-01 19:36:54
1,1,607,759,8410005,574,2021-10-04,2023-09-18,"6293 Kristy Mountain Apt. 644Nicoleburgh, NV 05174",1,0,2021-12-22,2022-02-17,null,null,null,East Diane,96890,null,null,null,Valid,2022-12-10 21:21:00,2024-01-12 08:19:30
1,2,188,822,8410534,596,2022-04-23,2023-09-21,"96156 Ashley Fords Apt. 286Port Ruben, WV 46125",0,1,2023-10-06,2022-05-18,null,null,null,Jonesfort,02740,null,null,null,Valid,2023-07-16 12:54:37,2023-12-12 02:22:48
1,3,189,863,8423458,689,2022-02-20,2022-08-23,"87784 Evans River Apt. 857South Masonville, CT 01351",1,0,2023-12-18,2022-10-31,null,null,null,West Kennethburgh,26713,null,null,null,Valid,2021-11-19 04:54:08,2022-11-27 02:14:38
1,1,710,543,8431608,129,2022-09-24,2022-12-07,"35001 Taylor Summit Apt. 238South Lynnland, ID 18660",1,1,2021-11-27,2022-12-19,null,null,null,Andrewsville,85166,null,null,null,Valid,2021-02-17 18:02:22,2023-10-15 00:15:20
1,2,805,460,8447633,224,2022-07-31,2023-04-15,"1029 Kyle HarborsSouth Keith, OH 36489",1,0,2021-03-31,2022-08-21,null,null,null,Edwardfort,66473,null,null,null,Valid,2021-09-27 00:02:00,2022-05-21 20:19:05
1,3,344,510,8460044,216,2022-12-14,2023-04-26,"37123 Holt Estate Apt. 006East Patrick, HI 42636",1,1,2022-09-28,2021-02-24,null,null,null,New Jenna,22079,null,null,null,Suspicious,2022-11-04 12:52:28,2023-03-01 13:58:23
1,3,989,49,8470886,57,2022-04-24,2022-09-14,"85182 Livingston Mountains Apt. 114South Josephfort, GU 00548",1,1,2022-02-17,2021-05-06,null,null,null,Jodiborough,38480,null,null,null,Valid,2022-10-20 21:05:59,2024-01-19 22:40:44
1,3,434,479,8470984,749,2021-12-03,2023-08-12,"95306 Wade Mission Suite 142New Paul, ME 52693",1,0,2024-01-11,2021-02-24,null,null,null,East Abigail,16293,null,null,null,Valid,2022-01-17 01:32:27,2023-10-07 18:42:45
1,1,939,551,8478937,747,2023-10-06,2023-11-16,"442 Tucker Village Suite 963New Lorichester, MT 91126",1,1,2021-09-04,2022-02-06,null,null,null,East Angelastad,24003,null,null,null,Valid,2021-06-28 18:11:58,2021-07-02 15:14:37
1,3,571,268,8501894,301,2023-11-24,2023-12-04,"169 Robert DrivesNew Michaelchester, GU 30319",0,1,2023-11-21,2022-04-16,null,null,null,Lake Andrealand,81236,null,null,null,Valid,2022-09-02 11:34:14,2023-08-31 13:50:40
1,3,983,900,8510307,644,2022-12-12,2023-02-12,"79689 Kim PlazaSouth Mario, GA 30797",1,1,2023-11-20,2022-02-14,null,null,null,North Peter,26016,null,null,null,Invalid,2021-04-29 02:38:13,2021-08-27 22:55:36
1,3,487,129,8514230,657,2021-07-02,2022-05-14,"2200 Erica VillagesSouth Williamport, MI 83105",1,0,2023-05-25,2022-08-05,null,null,null,Port Jamesbury,90239,null,null,null,Valid,2022-07-18 11:11:43,2022-09-28 09:17:48
1,3,648,220,8526256,991,2021-05-01,2023-04-20,"PSC 3594, Box 4599APO AP 80320",1,1,2023-09-21,2023-03-26,null,null,null,East Shelby,71209,null,null,null,Valid,2022-04-02 10:46:57,2022-04-10 12:49:01
1,1,249,916,8526933,921,2023-09-08,2024-01-12,Unit 5931 Box 6003DPO AA 27727,0,0,2023-01-08,2023-06-04,null,null,null,South Christopher,65857,null,null,null,Valid,2022-09-28 17:35:38,2023-08-07 16:08:26
1,2,165,504,8546693,434,2021-04-13,2021-10-17,"PSC 2790, Box 4644APO AA 20416",0,1,2023-08-24,2022-05-31,null,null,null,East Lorettamouth,80122,null,null,null,Invalid,2022-05-04 04:15:40,2023-01-11 21:55:07
1,2,984,700,8555663,678,2023-06-25,2023-09-05,"15994 Adrian Gateway Suite 207Lake Steven, VT 87440",1,1,2022-02-18,2021-07-12,null,null,null,Carrieborough,79659,null,null,null,Valid,2021-12-20 17:41:18,2022-04-20 06:29:20
