Consumer_Phone_Key,Consumer_Phone_Country_Key,Consumer_Phone_Last_Update_Source_System_Key,Consumer_Phone_Last_Opt_In_Opt_Out_Update_Source_System_Key,Consumer_Phone_Mobile_Wallet_Opt_In_Opt_Out_Source_System_Code_Key,Consumer_Phone_Whatsapp_Opt_In_Opt_Out_Source_System_Code_Key,Consumer_Key,Consumer_Phone_Type_Code_Key,Consumer_Phone_Record_Valid_From_Date,Consumer_Phone_Record_Valid_To_Date,Consumer_International_Phone_Number,Consumer_Phone_Current_Record_Indicator,Consumer_Phone_Mobile_Wallet_Opt_In_Opt_Out_Indicator,Consumer_Phone_Whatsapp_Opt_In_Opt_Out_Indicator,Consumer_Phone_SMS_Opt_In_Opt_Out_Indicator,Consumer_Phone_SMS_Opt_In_Opt_Out_Update_Date,Consumer_Phone_Source_Last_Update_Date,Consumer_Phone_Country_Code_Number,Consumer_Phone_Number,Consumer_Phone_Melissa_Result_Code,Consumer_Phone_Melissa_Quality_Score_Code,Consumer_Phone_SMS_Last_Click_Timestamp,Consumer_Phone_Whatsapp_Last_Click_Timestamp,Consumer_Phone_Record_Created_Timestamp,Consumer_Phone_Record_Modified_Timestamp
1,1,157,45,973,634,7485189,12,2022-01-16,2022-09-17,(861)786-9416x7522,0,1,1,0,2022-11-27,2021-08-14,0,0,null,Valid,2023-02-18 00:00:00.000000,2023-03-19 00:00:00.000000,2022-05-29 04:33:07.750608,2022-12-25 19:18:56.688243
1,3,401,341,775,489,7488343,806,2023-09-12,2023-10-24,(808)777-2625x6810,0,0,1,0,2023-01-20,2021-09-30,0,0,null,Valid,2023-09-18 00:00:00.000000,2023-11-26 00:00:00.000000,2021-07-12 16:16:27.532024,2021-08-11 07:11:26.083453
1,1,581,149,184,138,7492176,351,2023-07-28,2023-12-16,001-495-292-0634x9884,0,1,1,0,2022-08-31,2021-07-20,0,0,null,Valid,2022-12-13 00:00:00.000000,2021-09-23 00:00:00.000000,2021-05-28 07:00:34.297704,2022-06-06 23:29:57.176682
1,2,914,850,320,926,7527118,925,2021-03-21,2023-10-30,230.402.8159,0,1,0,0,2022-06-08,2022-12-29,0,0,null,Valid,2022-07-26 00:00:00.000000,2023-05-06 00:00:00.000000,2022-01-24 06:38:20.845979,2023-03-07 19:03:28.398272
1,3,588,596,400,737,7530655,862,2021-09-10,2022-12-18,821.735.4293,0,0,0,1,2022-05-06,2024-01-15,0,0,null,Valid,2021-05-22 00:00:00.000000,2023-12-08 00:00:00.000000,2022-02-14 12:38:23.841002,2022-08-03 21:03:29.564447
1,3,582,329,750,504,7530730,512,2021-10-09,2023-03-01,504.830.2282,0,1,1,1,2022-09-17,2023-03-06,0,0,null,Valid,2021-03-30 00:00:00.000000,2023-03-28 00:00:00.000000,2022-06-02 16:45:24.407779,2022-08-09 08:57:24.396845
1,3,370,858,816,301,7531983,137,2021-10-04,2023-06-12,(831)529-3869,0,0,1,0,2022-06-23,2021-10-20,0,0,null,Valid,2021-11-11 00:00:00.000000,2021-12-23 00:00:00.000000,2023-03-03 17:23:28.856409,2023-10-22 11:11:21.066352
1,1,309,61,100,425,7570349,312,2021-07-29,2023-04-28,(850)634-0242,1,1,1,0,2022-07-26,2021-02-02,0,0,null,Valid,2022-08-31 00:00:00.000000,2023-07-14 00:00:00.000000,2023-04-27 11:55:10.103493,2023-07-11 05:26:01.877263
1,3,727,376,947,108,7587536,808,2022-07-03,2022-12-02,754.480.9012x7152,0,0,1,0,2021-12-26,2022-01-01,0,0,null,Valid,2022-12-25 00:00:00.000000,2023-02-20 00:00:00.000000,2022-12-30 18:22:54.369184,2023-09-25 22:31:23.028575
1,1,407,747,236,639,7589737,650,2022-08-26,2024-01-02,+1-592-300-3467,0,1,0,0,2023-05-20,2021-09-08,0,0,null,Valid,2023-09-12 00:00:00.000000,2021-09-29 00:00:00.000000,2022-08-11 13:09:24.322529,2023-10-17 00:48:37.087283
1,3,57,137,644,913,7602033,627,2022-04-20,2022-11-18,8914840388,1,1,1,0,2023-04-30,2023-09-20,0,0,null,Valid,2022-08-24 00:00:00.000000,2021-11-29 00:00:00.000000,2022-08-30 16:03:55.185634,2023-04-13 22:05:28.166851
1,3,42,82,879,608,7607186,968,2021-05-22,2023-12-26,638.533.8422x5491,0,1,0,1,2021-10-06,2023-06-02,0,0,null,Valid,2023-05-12 00:00:00.000000,2022-09-16 00:00:00.000000,2021-02-07 21:56:17.332852,2021-03-04 17:45:31.898220
1,2,94,250,528,437,7608361,755,2021-12-01,2023-10-25,(892)851-0134x26546,0,1,0,0,2023-08-22,2022-11-10,0,0,null,Valid,2021-10-20 00:00:00.000000,2024-01-09 00:00:00.000000,2022-02-07 23:16:53.382441,2022-05-21 02:50:45.970323
1,1,768,479,499,634,7609312,287,2021-01-30,2022-06-07,454-623-9166x039,1,1,0,0,2021-03-31,2023-11-01,0,0,null,Valid,2024-01-12 00:00:00.000000,2021-03-04 00:00:00.000000,2021-11-03 20:43:33.397132,2022-12-31 04:01:50.187905
1,3,898,935,55,712,7617275,867,2021-07-20,2023-06-10,(608)845-1954,1,0,0,0,2021-09-11,2022-05-19,0,0,null,Valid,2022-09-01 00:00:00.000000,2023-05-02 00:00:00.000000,2021-12-04 08:43:00.990015,2022-06-02 06:02:24.425737
1,3,40,891,172,289,7618437,506,2023-05-15,2024-01-12,9623319183,1,1,0,1,2022-07-18,2021-05-05,0,0,null,Valid,2023-07-24 00:00:00.000000,2022-03-07 00:00:00.000000,2021-03-26 04:31:43.953928,2023-12-28 08:33:24.524260
1,3,365,468,79,488,7623393,5,2021-02-23,2023-12-01,6563178796,0,0,0,1,2021-12-05,2022-08-14,0,0,null,Valid,2021-05-22 00:00:00.000000,2021-05-27 00:00:00.000000,2021-10-22 19:33:24.906067,2022-02-27 10:25:02.569226
1,1,118,387,802,768,7632620,231,2022-12-27,2023-08-08,244-317-6052x0547,1,1,1,1,2023-12-15,2022-06-14,0,0,null,Valid,2021-04-30 00:00:00.000000,2022-10-23 00:00:00.000000,2023-04-24 00:52:56.796999,2023-10-07 00:23:36.174401
1,1,708,76,369,219,7635825,248,2021-02-06,2022-02-05,(718)441-9006x473,1,1,0,1,2021-08-24,2021-10-16,0,0,null,Valid,2021-09-03 00:00:00.000000,2022-07-02 00:00:00.000000,2022-07-19 09:18:47.147979,2022-09-14 18:04:58.440798
1,1,480,891,294,497,7635941,363,2023-10-14,2024-01-16,+1-910-702-6658x856,1,0,1,1,2021-08-23,2022-09-30,0,0,null,Valid,2022-01-18 00:00:00.000000,2021-10-27 00:00:00.000000,2021-11-20 16:11:15.696139,2023-06-08 13:07:28.750846
1,1,411,192,366,283,7661709,866,2022-11-01,2024-01-02,001-333-345-5092x8246,0,0,0,1,2021-02-04,2022-06-21,0,0,null,Valid,2021-09-24 00:00:00.000000,2021-09-15 00:00:00.000000,2022-04-18 05:45:50.260581,2023-10-26 08:00:22.161484
1,1,733,484,856,756,7692818,468,2021-04-27,2022-12-05,6382057217,1,1,0,0,2021-10-27,2023-04-27,0,0,null,Valid,2021-06-04 00:00:00.000000,2023-04-17 00:00:00.000000,2024-01-05 03:35:21.255652,2024-01-18 01:34:06.766419
1,2,360,31,895,537,7696391,234,2024-01-05,2024-01-19,2192190392,1,1,0,0,2022-06-13,2021-05-17,0,0,null,Valid,2021-10-25 00:00:00.000000,2021-06-02 00:00:00.000000,2022-11-02 15:39:27.325203,2023-11-21 22:46:56.296577
1,2,720,961,259,939,7703124,468,2021-03-13,2023-03-20,8056859077,1,1,0,1,2023-03-11,2022-06-11,0,0,null,Valid,2023-11-21 00:00:00.000000,2022-09-19 00:00:00.000000,2022-06-13 09:49:21.941608,2023-09-01 12:19:33.172817
1,3,830,379,549,506,7708620,598,2021-03-18,2021-06-09,+1-251-684-2539x833,0,1,1,1,2022-02-15,2022-10-20,0,0,null,Valid,2021-12-22 00:00:00.000000,2021-10-03 00:00:00.000000,2021-11-28 11:04:30.910001,2023-04-28 06:13:07.110965
1,1,650,428,11,345,7713025,186,2021-10-02,2022-06-01,(230)775-5298,0,0,0,0,2021-11-04,2023-03-11,0,0,null,Suspicious,2022-01-02 00:00:00.000000,2021-04-21 00:00:00.000000,2023-10-30 05:22:05.801774,2024-01-14 13:44:35.540805
1,2,81,307,841,811,7721515,125,2023-07-18,2024-01-14,(941)464-7153x489,1,1,0,1,2023-12-16,2021-02-07,0,0,null,Invalid,2023-04-02 00:00:00.000000,2021-09-05 00:00:00.000000,2023-05-05 08:19:55.718360,2023-08-15 11:59:09.910021
1,1,342,841,82,901,7722243,238,2022-11-13,2023-03-30,594.557.1204x0901,1,1,0,0,2022-05-22,2022-03-19,0,0,null,Valid,2021-07-10 00:00:00.000000,2023-09-27 00:00:00.000000,2022-06-04 06:49:00.997667,2023-08-21 02:19:53.914599
1,2,191,420,209,216,7727924,560,2021-07-09,2023-12-08,650-630-6867,0,1,1,1,2021-09-09,2022-01-20,0,0,null,Valid,2021-03-25 00:00:00.000000,2022-08-31 00:00:00.000000,2022-12-04 03:37:41.620381,2023-10-23 06:15:23.865155
1,2,459,248,750,257,7731736,929,2023-05-13,2023-05-18,(961)465-2331x750,0,0,1,0,2023-08-24,2021-08-14,0,0,null,Suspicious,2022-02-18 00:00:00.000000,2023-11-26 00:00:00.000000,2022-12-21 18:48:20.781669,2023-03-21 08:45:36.440134
1,3,920,142,144,239,7754823,888,2023-12-11,2024-01-02,971.742.3611x0432,0,0,1,1,2022-05-05,2021-06-12,0,0,null,Suspicious,2021-06-26 00:00:00.000000,2022-06-13 00:00:00.000000,2022-06-27 17:12:42.121672,2022-08-01 14:51:18.672796
1,1,184,901,468,218,7761464,800,2022-06-24,2023-10-24,376-203-2805x46101,1,0,1,0,2022-02-06,2023-03-18,0,0,null,Valid,2022-09-21 00:00:00.000000,2021-04-09 00:00:00.000000,2022-08-07 09:43:48.041153,2023-01-22 03:18:13.116075
1,2,538,989,295,577,7771498,600,2022-06-26,2023-03-01,+1-429-534-8676,1,0,0,1,2023-11-05,2023-12-22,0,0,null,Valid,2023-06-23 00:00:00.000000,2021-11-01 00:00:00.000000,2021-09-06 09:44:44.739690,2023-02-27 17:16:05.300134
1,2,794,162,25,180,7773863,450,2022-09-25,2022-11-26,+1-870-638-8280x22203,0,1,1,0,2021-02-27,2022-03-22,0,0,null,Suspicious,2023-12-27 00:00:00.000000,2023-09-17 00:00:00.000000,2023-03-24 04:30:51.530027,2023-07-12 11:58:15.007878
1,1,122,962,950,971,7788313,814,2023-10-20,2023-12-04,5538468248,0,1,0,1,2021-06-14,2022-07-26,0,0,null,Valid,2021-04-25 00:00:00.000000,2023-08-17 00:00:00.000000,2021-12-24 05:01:05.639037,2023-11-14 00:16:40.153441
1,3,842,685,558,441,7795391,497,2023-05-19,2023-10-02,(790)635-9290x5930,1,1,0,1,2022-03-11,2023-06-15,0,0,null,Valid,2022-04-29 00:00:00.000000,2022-08-18 00:00:00.000000,2021-03-11 18:16:31.947710,2023-10-11 14:55:58.999160
1,1,377,649,975,655,7799131,227,2021-11-05,2022-12-04,+1-277-546-4614x31455,1,1,0,1,2021-03-09,2021-11-17,0,0,null,Invalid,2022-03-15 00:00:00.000000,2023-01-13 00:00:00.000000,2021-02-26 20:19:11.208728,2023-10-03 21:16:05.247399
1,2,783,931,447,98,7802799,661,2023-05-28,2023-07-27,388.869.2858,1,1,1,0,2022-02-04,2021-06-13,0,0,null,Valid,2023-04-08 00:00:00.000000,2023-08-04 00:00:00.000000,2022-07-20 14:22:53.058093,2023-12-05 21:34:40.893433
1,3,32,482,851,311,7815707,566,2022-08-13,2023-12-03,001-487-281-2290,1,1,0,0,2023-08-31,2021-03-12,0,0,null,Suspicious,2023-03-29 00:00:00.000000,2023-06-26 00:00:00.000000,2023-05-06 04:53:00.180902,2023-10-16 22:19:49.000644
1,2,570,789,856,970,7852767,768,2021-08-29,2021-12-28,745.794.2528x880,0,1,1,1,2023-12-27,2023-03-20,0,0,null,Valid,2022-09-21 00:00:00.000000,2024-01-12 00:00:00.000000,2022-11-26 11:03:59.671270,2023-09-28 17:00:33.229306
1,3,718,691,523,25,7859744,404,2023-10-07,2023-10-25,303-710-0385,0,1,1,0,2021-03-08,2022-10-16,0,0,null,Valid,2023-03-31 00:00:00.000000,2021-01-25 00:00:00.000000,2022-06-30 23:38:56.373716,2023-11-08 18:39:13.443223
1,1,754,206,240,625,7876969,92,2022-12-21,2023-09-27,5865132497,0,1,0,1,2022-12-20,2023-08-14,0,0,null,Invalid,2022-10-20 00:00:00.000000,2021-08-27 00:00:00.000000,2022-07-03 20:01:52.967644,2023-01-21 04:25:51.928394
1,1,478,109,257,680,7889804,645,2021-08-09,2021-12-08,(957)936-8460x388,0,0,1,0,2021-06-30,2021-09-08,0,0,null,Invalid,2022-03-26 00:00:00.000000,2022-10-07 00:00:00.000000,2021-06-16 11:02:21.718117,2021-10-21 14:45:10.850725
1,1,192,256,801,759,7896398,576,2022-09-10,2023-02-06,+1-237-520-9668x654,0,1,0,1,2022-05-11,2022-07-06,0,0,null,Valid,2022-03-15 00:00:00.000000,2023-03-15 00:00:00.000000,2023-05-04 12:55:33.879081,2023-08-07 10:58:30.933126
1,3,818,806,602,771,7905784,87,2023-05-12,2023-08-23,397-480-8483x528,0,1,1,1,2021-06-18,2023-06-16,0,0,null,Valid,2023-04-05 00:00:00.000000,2022-11-01 00:00:00.000000,2022-12-08 02:22:01.955384,2023-06-02 23:12:22.463742
1,2,733,349,800,676,7934696,406,2023-03-26,2024-01-19,3992261877,1,0,0,0,2021-02-27,2022-08-20,0,0,null,Suspicious,2022-02-18 00:00:00.000000,2021-10-13 00:00:00.000000,2021-12-13 09:27:21.902020,2024-01-05 00:38:41.196413
1,1,696,714,870,378,7935744,418,2021-11-11,2023-04-19,001-582-268-2620,0,0,1,1,2021-07-18,2023-09-07,0,0,null,Valid,2023-04-16 00:00:00.000000,2021-04-19 00:00:00.000000,2021-04-07 00:24:57.534059,2021-07-12 02:04:21.311873
1,3,608,471,23,968,7941116,281,2021-08-11,2022-07-11,349.561.8205,1,1,0,1,2023-01-10,2021-02-17,0,0,null,Valid,2022-09-01 00:00:00.000000,2021-02-08 00:00:00.000000,2023-08-27 22:10:10.162145,2024-01-22 17:04:43.638385
1,2,294,268,256,521,7952730,782,2021-03-07,2022-07-13,3939150392,0,0,1,0,2021-04-23,2021-09-21,0,0,null,Valid,2022-06-13 00:00:00.000000,2022-07-22 00:00:00.000000,2023-09-14 11:33:25.588335,2023-11-29 20:36:05.174013
1,2,321,486,302,953,7965206,16,2023-02-26,2024-01-13,+1-547-750-7937x46251,1,0,1,0,2023-11-01,2023-11-24,0,0,null,Valid,2023-04-02 00:00:00.000000,2021-07-14 00:00:00.000000,2022-11-25 07:00:04.423156,2023-12-20 20:45:58.705104
1,2,94,229,616,186,7967010,520,2023-04-09,2023-06-30,954.467.2634,1,0,1,0,2021-04-03,2022-02-03,0,0,null,Invalid,2023-04-29 00:00:00.000000,2022-07-26 00:00:00.000000,2023-06-16 10:17:31.794452,2023-12-24 00:40:18.918457
1,1,925,203,526,402,7983223,841,2022-05-06,2023-06-29,001-522-726-6499x706,0,0,1,0,2021-06-28,2023-06-24,0,0,null,Valid,2022-05-20 00:00:00.000000,2022-06-22 00:00:00.000000,2021-10-25 06:11:00.697337,2022-12-08 07:12:53.724269
1,3,217,150,409,924,7996138,827,2023-07-05,2023-09-12,878-978-8523x274,0,1,1,0,2022-10-27,2022-12-15,0,0,null,Valid,2021-12-25 00:00:00.000000,2021-10-09 00:00:00.000000,2023-11-07 07:29:49.970888,2024-01-06 10:26:10.702757
1,3,304,570,818,116,8025618,696,2022-12-23,2023-06-03,816-427-1957x26805,1,1,0,0,2023-09-19,2021-02-28,0,0,null,Valid,2021-08-19 00:00:00.000000,2022-06-30 00:00:00.000000,2023-05-01 10:20:03.945836,2023-09-03 21:56:35.132391
1,2,639,328,386,790,8043236,747,2023-08-14,2023-10-17,(242)794-2810x46885,0,1,0,1,2021-11-25,2021-11-18,0,0,null,Valid,2023-11-01 00:00:00.000000,2022-07-20 00:00:00.000000,2023-05-23 08:25:11.805506,2023-06-03 03:14:07.819745
1,3,621,343,371,879,8046707,702,2022-09-24,2023-08-12,001-475-205-0787x57887,0,0,1,1,2022-03-24,2023-01-04,0,0,null,Valid,2021-05-16 00:00:00.000000,2022-02-18 00:00:00.000000,2024-01-15 15:44:42.617466,2024-01-23 21:16:37.077003
1,1,667,409,514,606,8059289,445,2021-10-02,2022-03-12,(243)322-1691x113,1,1,1,1,2023-07-30,2022-12-21,0,0,null,Valid,2024-01-08 00:00:00.000000,2021-01-29 00:00:00.000000,2022-02-18 02:56:31.713846,2022-02-22 01:35:33.350486
1,1,227,630,2,778,8078240,186,2022-03-30,2023-03-15,260-398-4448,1,0,0,0,2021-09-14,2023-12-29,0,0,null,Invalid,2023-08-07 00:00:00.000000,2021-07-20 00:00:00.000000,2021-12-26 22:59:32.644698,2023-02-24 03:30:19.566355
1,3,488,573,199,382,8082782,632,2022-08-01,2023-07-30,217-438-8976,0,1,0,1,2023-05-20,2023-06-02,0,0,null,Suspicious,2022-09-11 00:00:00.000000,2021-06-13 00:00:00.000000,2022-08-11 19:07:15.329514,2023-10-25 04:08:56.225872
1,3,75,260,443,946,8084171,638,2022-06-11,2023-11-30,+1-707-459-2957x9864,1,0,1,1,2023-10-29,2021-10-16,0,0,null,Valid,2021-01-31 00:00:00.000000,2022-09-17 00:00:00.000000,2022-11-08 05:45:24.663968,2022-12-01 18:19:39.499135
1,2,108,981,670,196,8095754,500,2023-09-26,2023-10-27,+1-324-403-7139x3271,1,0,0,0,2021-07-05,2023-02-05,0,0,null,Valid,2023-04-19 00:00:00.000000,2022-05-14 00:00:00.000000,2021-06-19 07:06:41.768308,2023-04-23 11:49:28.907524
1,2,744,344,9,447,8107694,555,2021-03-29,2021-10-09,941.904.9115,1,1,1,1,2023-06-30,2022-09-28,0,0,null,Invalid,2023-05-11 00:00:00.000000,2023-12-17 00:00:00.000000,2021-11-13 10:36:50.664745,2021-12-12 06:14:51.447188
1,1,888,791,731,137,8111003,151,2021-07-13,2023-11-18,001-249-928-4174x929,1,0,1,0,2023-06-13,2022-01-27,0,0,null,Valid,2022-03-18 00:00:00.000000,2022-10-21 00:00:00.000000,2023-04-19 11:00:43.212455,2023-06-20 03:31:50.894530
1,1,858,234,534,508,8121666,529,2022-06-20,2023-02-15,+1-811-871-7675,0,1,1,0,2023-12-24,2023-07-05,0,0,null,Valid,2022-06-09 00:00:00.000000,2021-05-20 00:00:00.000000,2023-07-31 04:50:09.885584,2024-01-23 01:49:17.502573
1,3,26,152,291,368,8133077,763,2022-10-22,2023-01-11,604.760.7222x597,1,0,1,0,2023-06-28,2023-10-29,0,0,null,Valid,2023-09-27 00:00:00.000000,2022-05-10 00:00:00.000000,2023-11-13 01:10:11.548144,2024-01-18 00:19:47.592117
1,3,192,838,249,782,8143447,116,2022-11-16,2023-02-01,001-490-502-4194,1,0,1,1,2022-04-03,2023-03-09,0,0,null,Valid,2021-12-25 00:00:00.000000,2021-12-13 00:00:00.000000,2022-08-30 14:41:46.680103,2023-11-30 01:33:02.538658
1,3,407,852,649,365,8153810,394,2022-04-24,2023-05-31,559.568.4117x27464,1,1,1,0,2021-03-07,2022-12-20,0,0,null,Valid,2022-06-28 00:00:00.000000,2022-01-06 00:00:00.000000,2021-12-17 18:49:00.065614,2023-07-24 11:10:05.071260
1,1,199,690,111,216,8157176,448,2023-05-08,2023-08-24,001-615-204-0213,1,1,1,1,2022-09-16,2022-07-05,0,0,null,Valid,2023-12-09 00:00:00.000000,2021-06-07 00:00:00.000000,2022-08-21 18:49:48.309015,2023-01-11 02:56:30.876802
1,3,884,160,613,971,8169530,846,2022-03-12,2023-08-15,780-245-5534,1,0,0,0,2023-11-29,2023-09-23,0,0,null,Valid,2021-11-07 00:00:00.000000,2023-03-01 00:00:00.000000,2021-04-01 02:33:02.929536,2022-06-11 10:10:01.751470
1,2,505,216,352,840,8170543,315,2023-05-25,2023-10-21,210-398-6958x77694,1,0,1,1,2023-03-14,2023-05-20,0,0,null,Valid,2021-12-12 00:00:00.000000,2022-10-28 00:00:00.000000,2023-11-29 22:35:56.074141,2024-01-03 07:49:17.180745
1,3,558,851,843,807,8175392,138,2021-12-28,2023-02-02,307.269.1967x459,1,0,1,0,2023-10-06,2023-06-11,0,0,null,Suspicious,2021-03-23 00:00:00.000000,2021-12-12 00:00:00.000000,2021-05-14 02:25:39.959965,2021-12-24 21:32:34.823735
1,3,785,112,131,776,8184001,483,2021-11-24,2022-09-08,001-585-434-6355x1216,0,0,1,1,2021-05-22,2022-06-12,0,0,null,Valid,2021-10-18 00:00:00.000000,2023-05-30 00:00:00.000000,2021-11-19 08:37:05.023030,2022-08-29 23:43:54.001150
1,1,661,335,883,412,8185724,933,2023-09-04,2023-12-27,001-437-580-0252x991,0,0,1,0,2022-12-20,2022-06-29,0,0,null,Valid,2023-10-03 00:00:00.000000,2022-04-30 00:00:00.000000,2023-08-13 23:17:31.998457,2023-09-18 05:37:19.330291
1,1,460,296,248,266,8196904,368,2022-10-13,2024-01-19,(597)321-5087x021,0,0,1,1,2021-09-08,2021-01-28,0,0,null,Valid,2023-07-02 00:00:00.000000,2022-12-09 00:00:00.000000,2021-04-23 22:24:28.362204,2021-06-23 09:21:08.179798
1,2,582,61,504,333,8201028,106,2021-07-11,2022-12-11,+1-226-526-5151,0,1,1,1,2021-07-14,2023-12-08,0,0,null,Valid,2022-06-16 00:00:00.000000,2022-03-17 00:00:00.000000,2022-03-26 15:02:37.977690,2022-04-19 12:26:45.588065
1,3,305,756,573,859,8217311,871,2021-06-09,2023-05-21,(695)756-7646x1329,1,0,1,1,2023-08-19,2022-07-10,0,0,null,Valid,2023-04-22 00:00:00.000000,2023-01-24 00:00:00.000000,2021-03-29 09:31:34.125334,2023-08-15 02:52:17.337761
1,2,728,241,60,219,8221404,34,2022-04-29,2023-11-17,(924)645-8001x1390,1,0,1,0,2022-05-20,2021-11-04,0,0,null,Valid,2023-10-22 00:00:00.000000,2022-04-14 00:00:00.000000,2021-12-24 12:47:47.048527,2023-03-29 13:43:18.727833
1,3,694,95,816,751,8241067,996,2021-12-11,2023-01-21,(791)584-2562x8224,0,0,0,0,2023-08-27,2021-01-28,0,0,null,Invalid,2023-02-02 00:00:00.000000,2022-09-02 00:00:00.000000,2022-01-17 16:10:57.931151,2023-06-10 04:28:18.945474
1,2,907,442,700,397,8246213,631,2021-08-20,2021-11-20,001-489-640-6030,1,1,0,1,2023-01-16,2022-03-16,0,0,null,Valid,2023-08-26 00:00:00.000000,2022-08-11 00:00:00.000000,2023-10-02 06:41:51.511809,2024-01-08 20:47:04.013319
1,2,720,597,593,298,8252431,95,2023-07-25,2023-11-15,(394)717-6871x478,1,1,1,0,2022-08-28,2021-10-09,0,0,null,Valid,2023-07-11 00:00:00.000000,2022-10-06 00:00:00.000000,2021-07-31 06:19:58.080139,2023-01-26 06:45:11.646135
1,2,858,207,388,897,8267530,775,2023-11-06,2023-12-29,714-670-0417,0,0,0,1,2021-11-23,2021-09-27,0,0,null,Suspicious,2021-02-09 00:00:00.000000,2022-08-13 00:00:00.000000,2023-09-21 08:09:55.472915,2023-10-08 21:44:37.651836
1,3,925,832,897,109,8275064,6,2023-03-07,2023-05-13,001-840-577-7435x832,0,1,1,0,2023-12-27,2023-10-09,0,0,null,Valid,2022-01-28 00:00:00.000000,2023-12-13 00:00:00.000000,2022-02-03 08:40:49.716511,2023-09-18 08:31:18.235479
1,2,225,758,349,104,8282424,348,2021-08-24,2023-01-04,+1-293-580-1162x91175,1,0,1,1,2022-05-17,2022-12-14,0,0,null,Valid,2023-04-10 00:00:00.000000,2023-09-10 00:00:00.000000,2023-01-27 21:41:52.771566,2023-02-05 17:20:43.694059
1,1,207,769,177,277,8291484,493,2022-06-30,2022-10-11,520-771-0225x29952,0,1,1,0,2024-01-01,2023-02-07,0,0,null,Valid,2021-03-19 00:00:00.000000,2021-04-24 00:00:00.000000,2022-01-16 09:48:50.321189,2022-03-18 08:02:04.275672
1,3,537,575,449,261,8293540,515,2021-06-28,2022-10-14,(885)751-2796,0,0,1,0,2022-11-01,2021-01-24,0,0,null,Valid,2023-01-25 00:00:00.000000,2022-11-04 00:00:00.000000,2022-05-23 05:22:46.545855,2023-07-29 09:03:41.150710
1,3,399,254,24,817,8311310,426,2021-06-30,2022-03-07,580-762-4390x6863,1,1,0,0,2021-11-28,2023-06-16,0,0,null,Valid,2022-03-23 00:00:00.000000,2023-10-21 00:00:00.000000,2023-04-02 07:04:36.137557,2023-07-14 03:00:49.584262
1,2,416,53,104,335,8317826,308,2022-09-21,2023-04-16,(297)486-9062x15610,0,0,0,0,2021-06-14,2023-03-25,0,0,null,Valid,2022-11-20 00:00:00.000000,2021-05-31 00:00:00.000000,2021-04-04 23:32:54.090727,2021-04-24 16:13:01.119746
1,1,892,930,615,150,8334376,578,2023-12-24,2023-12-25,691-999-2721x22248,1,1,1,1,2021-01-28,2021-10-04,0,0,null,Valid,2021-06-05 00:00:00.000000,2021-09-17 00:00:00.000000,2022-10-31 06:28:36.864948,2023-08-17 23:06:29.371789
1,2,789,373,768,677,8335784,414,2021-10-15,2022-10-06,378-630-9533x63969,1,0,1,0,2021-05-01,2022-09-14,0,0,null,Valid,2021-08-11 00:00:00.000000,2021-08-15 00:00:00.000000,2022-11-13 22:57:06.176925,2022-12-24 03:19:58.761437
1,3,327,517,148,599,8335945,879,2022-10-19,2024-01-11,769.935.5129x1468,0,0,1,0,2023-06-15,2022-04-06,0,0,null,Valid,2021-09-15 00:00:00.000000,2022-04-17 00:00:00.000000,2023-02-06 09:58:14.530313,2023-06-14 10:13:16.981783
1,3,370,124,77,695,8350243,233,2023-03-05,2023-12-01,(442)618-1817,0,1,1,0,2021-04-25,2022-05-27,0,0,null,Valid,2022-03-07 00:00:00.000000,2023-10-26 00:00:00.000000,2023-07-23 03:51:19.027510,2023-11-15 19:07:04.841388
1,3,154,78,656,730,8353919,174,2022-08-03,2022-12-15,893.646.8836x3546,0,0,1,0,2023-12-01,2024-01-19,0,0,null,Valid,2022-08-24 00:00:00.000000,2022-12-19 00:00:00.000000,2023-12-09 19:58:51.101908,2024-01-10 19:36:53.200346
1,2,688,621,147,552,8363297,928,2021-04-26,2023-08-15,(412)900-6702,0,1,0,0,2022-07-16,2023-06-25,0,0,null,Invalid,2021-08-10 00:00:00.000000,2021-04-22 00:00:00.000000,2021-07-16 08:04:49.004389,2022-04-17 01:11:08.497102
1,3,131,329,437,578,8374979,723,2021-08-02,2023-09-22,001-905-488-9146x80744,1,0,0,1,2023-03-24,2022-08-21,0,0,null,Valid,2023-03-09 00:00:00.000000,2022-10-31 00:00:00.000000,2022-09-21 02:57:11.315979,2023-10-30 07:01:04.302697
1,3,50,628,859,341,8376599,412,2022-12-05,2023-07-05,+1-243-422-1061,0,1,0,1,2021-06-15,2022-06-21,0,0,null,Invalid,2021-08-18 00:00:00.000000,2022-06-25 00:00:00.000000,2022-09-20 23:53:16.513201,2024-01-18 13:38:05.324071
1,1,547,741,437,572,8387128,555,2022-05-12,2023-10-10,4907512331,0,0,1,1,2023-07-19,2023-07-01,0,0,null,Valid,2024-01-06 00:00:00.000000,2021-06-17 00:00:00.000000,2022-03-10 03:58:49.034434,2022-04-11 01:13:18.843142
1,1,833,686,990,552,8387703,929,2023-01-12,2024-01-10,001-559-510-7966x599,1,0,0,1,2022-11-10,2023-05-23,0,0,null,Valid,2023-01-15 00:00:00.000000,2021-11-19 00:00:00.000000,2024-01-19 02:22:02.320160,2024-01-19 18:48:54.169770
